Date,Beginning Inventory (ml),Demand (ml),Arrivals (ml),Ending Inventory (ml),Lost Volume (ml),Order Quantity (ml),Outstanding Inventory (ml),Inventory Position (ml),Bar Name,Brand Name,Par Level (ml),Stockout
2023-12-07,552.3826719833628,153.07,0.0,399.3126719833628,0.0,153.07,0.0,399.3126719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-08,399.3126719833628,0.0,0.0,399.3126719833628,0.0,0.0,153.07,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-09,552.3826719833628,0.0,153.07,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-10,552.3826719833628,147.69,0.0,404.6926719833628,0.0,147.69,0.0,404.6926719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-11,404.6926719833628,0.0,0.0,404.6926719833628,0.0,0.0,147.69,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-12,552.3826719833628,0.0,147.69,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-13,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-14,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-15,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-16,552.3826719833628,100.93,0.0,451.4526719833628,0.0,100.93,0.0,451.4526719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-17,451.4526719833628,0.0,0.0,451.4526719833628,0.0,0.0,100.93,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-18,552.3826719833628,0.0,100.93,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-19,552.3826719833628,353.81,0.0,198.5726719833628,0.0,353.81,0.0,198.5726719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-20,198.5726719833628,0.0,0.0,198.5726719833628,0.0,0.0,353.81,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-21,552.3826719833628,0.0,353.81,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-22,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-23,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-24,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-25,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-26,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-27,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-28,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-29,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-30,552.3826719833628,0.0,0.0,552.3826719833628,0.0,0.0,0.0,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,False
2023-12-31,552.3826719833628,598.9,0.0,0.0,46.51732801663718,552.3826719833628,0.0,0.0,Smith's Bar,Absolut,552.3826719833628,True
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,552.3826719833628,552.3826719833628,Smith's Bar,Absolut,552.3826719833628,True
2023-10-20,7557.0,199.0,0.0,7358.0,0.0,0.0,0.0,7358.0,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-21,7358.0,0.0,0.0,7358.0,0.0,0.0,0.0,7358.0,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-22,7358.0,0.0,0.0,7358.0,0.0,0.0,0.0,7358.0,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-23,7358.0,0.0,0.0,7358.0,0.0,0.0,0.0,7358.0,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-24,7358.0,280.03,0.0,7077.97,0.0,0.0,0.0,7077.97,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-25,7077.97,0.0,0.0,7077.97,0.0,0.0,0.0,7077.97,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-26,7077.97,449.51,0.0,6628.46,0.0,0.0,0.0,6628.46,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-27,6628.46,0.0,0.0,6628.46,0.0,0.0,0.0,6628.46,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-28,6628.46,353.67,0.0,6274.79,0.0,0.0,0.0,6274.79,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-29,6274.79,363.52,0.0,5911.27,0.0,0.0,0.0,5911.27,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-30,5911.27,0.0,0.0,5911.27,0.0,0.0,0.0,5911.27,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-31,5911.27,0.0,0.0,5911.27,0.0,0.0,0.0,5911.27,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-01,5911.27,0.0,0.0,5911.27,0.0,0.0,0.0,5911.27,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-02,5911.27,410.46,0.0,5500.81,0.0,0.0,0.0,5500.81,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-03,5500.81,488.91,0.0,5011.900000000001,0.0,0.0,0.0,5011.900000000001,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-04,5011.900000000001,120.3,0.0,4891.6,0.0,0.0,0.0,4891.6,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-05,4891.6,0.0,0.0,4891.6,0.0,0.0,0.0,4891.6,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-06,4891.6,0.0,0.0,4891.6,0.0,0.0,0.0,4891.6,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-07,4891.6,0.0,0.0,4891.6,0.0,0.0,0.0,4891.6,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-08,4891.6,0.0,0.0,4891.6,0.0,0.0,0.0,4891.6,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-09,4891.6,0.0,0.0,4891.6,0.0,0.0,0.0,4891.6,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-10,4891.6,0.0,0.0,4891.6,0.0,0.0,0.0,4891.6,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-11,4891.6,514.22,0.0,4377.38,0.0,0.0,0.0,4377.38,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-12,4377.38,0.0,0.0,4377.38,0.0,0.0,0.0,4377.38,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-13,4377.38,0.0,0.0,4377.38,0.0,0.0,0.0,4377.38,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-14,4377.38,324.09,0.0,4053.29,0.0,0.0,0.0,4053.29,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-15,4053.29,0.0,0.0,4053.29,0.0,0.0,0.0,4053.29,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-16,4053.29,0.0,0.0,4053.29,0.0,0.0,0.0,4053.29,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-17,4053.29,447.45,0.0,3605.84,0.0,0.0,0.0,3605.84,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-18,3605.84,0.0,0.0,3605.84,0.0,0.0,0.0,3605.84,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-19,3605.84,124.61,0.0,3481.23,0.0,0.0,0.0,3481.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-20,3481.23,0.0,0.0,3481.23,0.0,0.0,0.0,3481.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-21,3481.23,0.0,0.0,3481.23,0.0,0.0,0.0,3481.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-22,3481.23,0.0,0.0,3481.23,0.0,0.0,0.0,3481.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-23,3481.23,0.0,0.0,3481.23,0.0,0.0,0.0,3481.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-24,3481.23,0.0,0.0,3481.23,0.0,0.0,0.0,3481.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-25,3481.23,156.68,0.0,3324.55,0.0,0.0,0.0,3324.55,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-26,3324.55,0.0,0.0,3324.55,0.0,0.0,0.0,3324.55,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-27,3324.55,502.32,0.0,2822.23,0.0,0.0,0.0,2822.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-28,2822.23,0.0,0.0,2822.23,0.0,0.0,0.0,2822.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-29,2822.23,0.0,0.0,2822.23,0.0,0.0,0.0,2822.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-11-30,2822.23,0.0,0.0,2822.23,0.0,0.0,0.0,2822.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-01,2822.23,0.0,0.0,2822.23,0.0,0.0,0.0,2822.23,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-02,2822.23,185.34,0.0,2636.89,0.0,0.0,0.0,2636.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-03,2636.89,0.0,0.0,2636.89,0.0,0.0,0.0,2636.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-04,2636.89,0.0,0.0,2636.89,0.0,0.0,0.0,2636.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-05,2636.89,0.0,0.0,2636.89,0.0,0.0,0.0,2636.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-06,2636.89,0.0,0.0,2636.89,0.0,0.0,0.0,2636.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-07,2636.89,0.0,0.0,2636.89,0.0,0.0,0.0,2636.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-08,2636.89,0.0,0.0,2636.89,0.0,0.0,0.0,2636.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-09,2636.89,0.0,0.0,2636.89,0.0,0.0,0.0,2636.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-10,2636.89,0.0,0.0,2636.89,0.0,0.0,0.0,2636.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-11,2636.89,0.0,0.0,2636.89,0.0,0.0,0.0,2636.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-12,2636.89,117.73,0.0,2519.16,0.0,0.0,0.0,2519.16,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-13,2519.16,0.0,0.0,2519.16,0.0,0.0,0.0,2519.16,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-14,2519.16,427.24,0.0,2091.92,0.0,0.0,0.0,2091.92,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-15,2091.92,0.0,0.0,2091.92,0.0,0.0,0.0,2091.92,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-16,2091.92,0.0,0.0,2091.92,0.0,0.0,0.0,2091.92,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-17,2091.92,0.0,0.0,2091.92,0.0,0.0,0.0,2091.92,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-18,2091.92,258.03,0.0,1833.89,0.0,0.0,0.0,1833.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-19,1833.89,0.0,0.0,1833.89,0.0,0.0,0.0,1833.89,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-20,1833.89,393.74,0.0,1440.15,0.0,0.0,0.0,1440.15,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-21,1440.15,0.0,0.0,1440.15,0.0,0.0,0.0,1440.15,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-22,1440.15,0.0,0.0,1440.15,0.0,0.0,0.0,1440.15,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-23,1440.15,0.0,0.0,1440.15,0.0,0.0,0.0,1440.15,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-24,1440.15,264.54,0.0,1175.6100000000001,0.0,0.0,0.0,1175.6100000000001,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-25,1175.6100000000001,0.0,0.0,1175.6100000000001,0.0,0.0,0.0,1175.6100000000001,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-26,1175.6100000000001,0.0,0.0,1175.6100000000001,0.0,0.0,0.0,1175.6100000000001,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-27,1175.6100000000001,270.09,0.0,905.5200000000002,0.0,0.0,0.0,905.5200000000002,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-28,905.5200000000002,0.0,0.0,905.5200000000002,0.0,0.0,0.0,905.5200000000002,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-29,905.5200000000002,0.0,0.0,905.5200000000002,0.0,0.0,0.0,905.5200000000002,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-30,905.5200000000002,0.0,0.0,905.5200000000002,0.0,0.0,0.0,905.5200000000002,Smith's Bar,Sutter Home,490.2752810936048,False
2023-12-31,905.5200000000002,0.0,0.0,905.5200000000002,0.0,0.0,0.0,905.5200000000002,Smith's Bar,Sutter Home,490.2752810936048,False
2024-01-01,905.5200000000002,0.0,0.0,905.5200000000002,0.0,0.0,0.0,905.5200000000002,Smith's Bar,Sutter Home,490.2752810936048,False
2023-10-20,1051.69,449.39,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-21,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-22,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-23,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-24,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-25,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-26,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-27,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-28,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-29,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-30,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-31,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-01,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-02,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-03,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-04,602.3000000000001,0.0,0.0,602.3000000000001,0.0,0.0,0.0,602.3000000000001,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-05,602.3000000000001,357.97,0.0,244.33000000000004,0.0,206.64727816708842,0.0,244.33000000000004,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-06,244.33000000000004,150.6,0.0,93.73000000000005,0.0,150.60000000000002,206.64727816708842,300.37727816708843,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-07,300.37727816708843,574.59,206.64727816708842,0.0,274.2127218329116,300.37727816708843,150.60000000000002,150.60000000000002,Taylor's Bar,Absolut,450.97727816708846,True
2023-11-08,150.60000000000002,0.0,150.60000000000002,150.60000000000002,0.0,0.0,300.37727816708843,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-09,450.97727816708846,0.0,300.37727816708843,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-10,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-11,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-12,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-13,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-14,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-15,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-16,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-17,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-18,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-19,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-20,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-21,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-22,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-23,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-24,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-25,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-26,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-27,450.97727816708846,550.87,0.0,0.0,99.89272183291155,450.97727816708846,0.0,0.0,Taylor's Bar,Absolut,450.97727816708846,True
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,450.97727816708846,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,True
2023-11-29,450.97727816708846,106.32,450.97727816708846,344.65727816708846,0.0,106.32,0.0,344.65727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-11-30,344.65727816708846,0.0,0.0,344.65727816708846,0.0,0.0,106.32,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-01,450.97727816708846,0.0,106.32,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-02,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-03,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-04,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-05,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-06,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-07,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-08,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-09,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-10,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-11,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-12,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-13,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-14,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-15,450.97727816708846,700.57,0.0,0.0,249.5927218329116,450.97727816708846,0.0,0.0,Taylor's Bar,Absolut,450.97727816708846,True
2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,450.97727816708846,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,True
2023-12-17,450.97727816708846,0.0,450.97727816708846,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-18,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-19,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-20,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-21,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-22,450.97727816708846,258.11,0.0,192.86727816708844,0.0,258.11,0.0,192.86727816708844,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-23,192.86727816708844,0.0,0.0,192.86727816708844,0.0,0.0,258.11,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-24,450.97727816708846,0.0,258.11,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-25,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-26,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-27,450.97727816708846,361.78,0.0,89.19727816708848,0.0,361.78,0.0,89.19727816708848,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-28,89.19727816708848,0.0,0.0,89.19727816708848,0.0,0.0,361.78,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-29,450.97727816708846,0.0,361.78,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-30,450.97727816708846,0.0,0.0,450.97727816708846,0.0,0.0,0.0,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-12-31,450.97727816708846,323.84,0.0,127.13727816708848,0.0,323.84,0.0,127.13727816708848,Taylor's Bar,Absolut,450.97727816708846,False
2024-01-01,127.13727816708848,0.0,0.0,127.13727816708848,0.0,0.0,323.84,450.97727816708846,Taylor's Bar,Absolut,450.97727816708846,False
2023-10-20,1057.59,292.2,0.0,765.3899999999999,0.0,0.0,0.0,765.3899999999999,Taylor's Bar,Bacardi,418.9904415841054,False
2023-10-21,765.3899999999999,0.0,0.0,765.3899999999999,0.0,0.0,0.0,765.3899999999999,Taylor's Bar,Bacardi,418.9904415841054,False
2023-10-22,765.3899999999999,765.39,0.0,0.0,1.1368683772161603e-13,418.9904415841054,0.0,0.0,Taylor's Bar,Bacardi,418.9904415841054,True
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,418.9904415841054,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,True
2023-10-24,418.9904415841054,0.0,418.9904415841054,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-10-25,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-10-26,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-10-27,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-10-28,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-10-29,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-10-30,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-10-31,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-11-01,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-11-02,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-11-03,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-11-04,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
2023-11-05,418.9904415841054,0.0,0.0,418.9904415841054,0.0,0.0,0.0,418.9904415841054,Taylor's Bar,Bacardi,418.9904415841054,False
